"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-7-5p",934.56393355517,-5.19127249783368,0.828225076356717,-6.2679489501448,3.65834667899386e-10,2.99252758341698e-07
"hsa-miR-486-3p",25.9122406096157,-2.34604172831893,0.626329398544093,-3.74569952132588,0.000179891806895996,0.0673829296597786
"hsa-miR-133a-3p",6.65176504734718,-4.23517326135371,1.15550302244598,-3.66522040971271,0.000247125658898943,0.0673829296597786
